,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,Product_RON_loss
0,-1.2093060011290937,0.2209243288731449,-1.4583486617539934,1.1796157549857464,-0.046789582414378826,0.29211515723208936,-0.5462905720920959,1.529349890783705,-1.923184070261825,-0.39294701434081697,2.3357373890560402,0.6970049614402861,0.25423429166731093,1.0864076806038931,0.5225415083231281,1.1430972165155422,1.2299028986562546,-0.03183003118076601,1.8647982476858707,-1.3344332887522758,0.402727993847965,0.1305588954889391,0.5805579923148584,-0.41614581313588106,-0.010216550410230724,0.9277472473306717,0.5141586155295632,0.6962008888770574,0.15182162047497103,1.13885484163466,1.3799999999999957
1,-1.200530672290302,0.1974776407369019,-1.6338215889080827,1.20122497175217,-0.010362916837639324,1.211788777455205,-0.9440534445593477,1.1666384206749352,-1.0062301275338656,-1.4513291736933884,1.1596852105147222,1.1242801516591414,0.3538887368033581,0.9299219711717283,0.9419357703565723,1.3655183416402472,0.8507127557743733,0.7982316468764091,2.238811104014229,-0.8981387197052852,-0.6521085828396893,-0.6228994414430298,0.01489524290946411,0.07228506223055275,0.6336309210656508,-0.2612863878072798,0.09228139779564425,0.13717131987370915,-0.5570368243998165,2.4273851922202048,1.1799999999999926
2,-1.1431822586065974,0.4527003420355499,-1.647560278432552,0.6813335333690879,0.01000421091885999,0.8219753402652487,-0.7084764635532307,1.7213019906087885,-0.7701350641234375,-0.6559317659869833,1.2151188543817646,1.717405237400689,1.3139208798729962,1.9518958286858246,0.4045274522410744,0.7601590320393184,0.8997243424436279,-0.5243860728613711,1.970723959407028,0.1297502665569938,-0.2024720660031476,-1.6841152280885827,0.6221569729243192,0.525184234501876,0.8907219558502281,-0.3322974673400937,-0.4644065179156149,0.6213856924334907,-0.14346188359640813,2.159890390548032,1.3799999999999957
3,-1.01364091222145,0.49594025219483096,-1.4795026268666236,0.644685155620997,-0.044249666370392855,0.7860183418643343,-1.2413290907148409,1.4773131070063428,-0.9085486972616136,-0.44367402758037255,0.74109755814893,2.1146900653038565,0.03229013915984158,0.9960098995411184,0.9328223048455884,1.6268839437869866,1.389674012542867,-0.05374014759249813,1.9044269099513094,-0.5036792780377223,-0.6535432770869879,-1.1765835588313596,0.5541965109770159,-0.6576730506893663,0.14642770560709306,-0.332493202060808,0.9287748143028705,0.0135133490616329,0.33185680904372106,1.476936141720911,1.3799999999999957
4,-1.0398814656414286,0.4241732432540655,-1.4918438728746521,0.3137874096383781,0.37781240569463725,0.5556687289351084,-0.5886298776424735,1.6778359574133077,-1.6197100069836314,0.24896208081100557,0.33621297561453456,2.189454144603114,0.06933955801467857,1.8391363641723801,-0.08027850627665843,0.8718074381373039,1.8349770729531771,-0.7679277023716529,1.4464245205941944,-0.18250967098794998,-0.7243644171187733,0.034888777916772584,-0.08974901223941827,0.06874176694811615,-0.11371506256708974,1.205031859222986,0.5776915813618372,0.35423317772627433,-0.46832614789342913,1.200366544237823,1.279999999999987
5,-0.9900512665717993,0.7922156731026718,-1.4816730429201348,0.5181058584951803,0.2666254626932687,0.5162880015382127,-0.042063894991174855,1.893912533884517,-1.6215005564633276,-0.4737931815615746,0.521823152990051,2.6973113738315333,-0.7195541312313865,1.1955523429436994,-0.20093701043832493,1.3160490751421898,0.7077735705249291,-0.49053418219125694,1.2434356602979812,-0.0616088567625333,-0.43435921813152156,-0.3829421903823738,0.04989364323815545,0.1255517743197654,-0.4229340722311772,-0.2103828376054892,0.9475379377301454,0.09139268930531595,1.2516273840979917,0.6511337379013454,1.4099999999999966
6,-1.036785914093975,0.6728358368726699,-1.4357782781896835,0.507779459145884,0.15573297273214834,0.6251478726875603,-0.1433981736952256,1.7282377301308105,-0.9915853440382072,-0.37771238045078664,0.6019917589047484,2.852072716443251,-0.03006462846796785,1.3111771309028506,-0.020334508524149725,0.7902611097570063,0.8933853239077122,-1.1055029923113673,1.488891431269421,0.026714758650110946,-0.2766632519082565,-0.7652461620087718,0.2153872271111663,-0.4442757121967154,0.23601214816309102,-1.1150956303875572,0.8125289368477961,-0.4084280829444003,0.6213869722785066,1.2022117361024212,1.200000000000017
7,-1.0516865837471132,0.1356937843549256,-1.7262600025843833,1.4144046428819614,0.4260031060883292,0.727297082751889,-0.2977797825083925,0.6785782515118046,-2.267199588844607,-1.537535121037981,0.696314319477806,1.795031690717288,-1.327749100678993,-0.44604102680990015,0.8578518008235805,1.3064228176948818,0.3179899741374291,-0.11269112596184312,0.4222780058656149,0.0169591624975452,0.38696024819497327,0.9575012188662645,0.7630112500846922,-0.7633975089871439,-1.5277422070053657,-0.6560958294587669,-0.43752449566701607,1.0360531399770658,0.5419940569193236,0.8997378007088505,1.3000000000000114
8,-1.0425926406380581,0.5850717542062193,-1.5975521049999017,0.9491894741645702,0.7612584154469313,0.6008513514312975,-0.33362453020929883,1.470059348641294,-2.0820636557594088,-0.9893877753658615,0.629254493099031,1.3832016492764165,-0.9375014872647269,0.08122028038174024,0.28198212929901273,1.3744809850083197,0.37678257411816674,0.5363759306035174,0.7407894243213613,-0.3348156144656239,-0.44951895386440077,-0.14154059138372022,0.674039930332112,-0.4033565333344249,-0.3740249423303904,-0.5705272409834458,0.4423761288031386,0.22048185854080143,1.2585272287420957,-0.12247598032329325,1.1000000000000083
9,-1.1064421524242667,0.5085119001613898,-1.663394480295126,0.9405944992954005,1.0729219181653433,0.6932279133245186,-0.10081450823239256,1.2129834317296377,-2.0531879242483893,-0.7215063638309125,0.7842174655502041,1.7491717038730275,-1.3772913618599436,0.6894751081914808,0.883896306879003,1.0680792688143776,-0.455040878310705,0.8427844730330657,0.48952692190391267,0.18618646675258746,0.2707762449233654,-1.0296418338631634,0.15270470847404438,0.5044295523634394,-0.37556580094826425,0.45663103497481766,-1.3895944739647366,0.8720666018537405,1.0820892988137034,-0.8457826278279131,1.4000000000000057
